IB connected 127.0.0.1:4002 (PAPER)  accounts=['DUQ159823']  serverVersion=178
Error 10090, reqId 85: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=900383305, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7620.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07620000', tradingClass='SPXW')
Error 10090, reqId 163: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=907862034, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7820.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07820000', tradingClass='SPXW')
Error 10090, reqId 164: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=907861370, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7820.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07820000', tradingClass='SPXW')
Error 10090, reqId 165: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=898729322, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7825.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07825000', tradingClass='SPXW')
Error 10090, reqId 166: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=898728085, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7825.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07825000', tradingClass='SPXW')
recording ±1.25% ROLLING window around spot (82 lines), exp 20260806, every 60s until 15:05 CT
Error 10090, reqId 173: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=907862064, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7830.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07830000', tradingClass='SPXW')
Error 10090, reqId 174: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=907861391, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7830.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07830000', tradingClass='SPXW')
Error 10090, reqId 175: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=908249539, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7835.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07835000', tradingClass='SPXW')
Error 10090, reqId 176: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=908249167, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7835.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07835000', tradingClass='SPXW')
Error 10090, reqId 177: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=907862088, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7840.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07840000', tradingClass='SPXW')
Error 10090, reqId 178: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=907861430, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7840.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07840000', tradingClass='SPXW')
  window rolled to 7737 (+3 strikes)
Error 10090, reqId 183: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=897222456, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7625.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07625000', tradingClass='SPXW')
Error 10090, reqId 184: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=897221989, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7625.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07625000', tradingClass='SPXW')
Error 10090, reqId 185: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=900383325, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7630.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07630000', tradingClass='SPXW')
Error 10090, reqId 186: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=900383080, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7630.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07630000', tradingClass='SPXW')
  window rolled to 7718 (+2 strikes)
Error 10197, reqId 107: No market data during competing live session, contract: Option(conId=900383414, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7680.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07680000', tradingClass='SPXW')
Error 10197, reqId 178: No market data during competing live session, contract: Option(conId=907861430, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7840.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07840000', tradingClass='SPXW')
Error 10197, reqId 159: No market data during competing live session, contract: Option(conId=907861981, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7810.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07810000', tradingClass='SPXW')
Error 10197, reqId 151: No market data during competing live session, contract: Option(conId=907464572, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7790.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07790000', tradingClass='SPXW')
Error 10197, reqId 186: No market data during competing live session, contract: Option(conId=900383080, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7630.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07630000', tradingClass='SPXW')
Error 10197, reqId 150: No market data during competing live session, contract: Option(conId=907861189, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7785.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07785000', tradingClass='SPXW')
Error 10197, reqId 96: No market data during competing live session, contract: Option(conId=897221999, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7650.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07650000', tradingClass='SPXW')
Error 10197, reqId 154: No market data during competing live session, contract: Option(conId=907861229, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7795.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07795000', tradingClass='SPXW')
Error 10197, reqId 126: No market data during competing live session, contract: Option(conId=897222017, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7725.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07725000', tradingClass='SPXW')
Error 10197, reqId 98: No market data during competing live session, contract: Option(conId=907121178, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7655.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07655000', tradingClass='SPXW')
Error 10197, reqId 132: No market data during competing live session, contract: Option(conId=907464512, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7740.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07740000', tradingClass='SPXW')
Error 10197, reqId 184: No market data during competing live session, contract: Option(conId=897221989, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7625.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07625000', tradingClass='SPXW')
Error 10197, reqId 185: No market data during competing live session, contract: Option(conId=900383325, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7630.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07630000', tradingClass='SPXW')
Error 10197, reqId 142: No market data during competing live session, contract: Option(conId=907861134, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7765.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07765000', tradingClass='SPXW')
Error 10197, reqId 162: No market data during competing live session, contract: Option(conId=907861336, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7815.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07815000', tradingClass='SPXW')
Error 10197, reqId 157: No market data during competing live session, contract: Option(conId=907861947, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7805.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07805000', tradingClass='SPXW')
Error 10197, reqId 97: No market data during competing live session, contract: Option(conId=907121752, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7655.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07655000', tradingClass='SPXW')
Error 10197, reqId 100: No market data during competing live session, contract: Option(conId=900383116, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7660.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07660000', tradingClass='SPXW')
Error 10197, reqId 85: No market data during competing live session, contract: Option(conId=900383305, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7620.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07620000', tradingClass='SPXW')
Error 10197, reqId 177: No market data during competing live session, contract: Option(conId=907862088, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7840.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07840000', tradingClass='SPXW')
Error 10197, reqId 183: No market data during competing live session, contract: Option(conId=897222456, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7625.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07625000', tradingClass='SPXW')
Error 10197, reqId 140: No market data during competing live session, contract: Option(conId=907464517, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7760.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07760000', tradingClass='SPXW')
Error 10197, reqId 156: No market data during competing live session, contract: Option(conId=897222020, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7800.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07800000', tradingClass='SPXW')
Error 10197, reqId 166: No market data during competing live session, contract: Option(conId=898728085, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7825.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07825000', tradingClass='SPXW')
